,Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,PoL,RT,WithinGameTrial,Adult,Age,Block,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,TotalLookingTime,FeatureEntropy,Animals,Landscapes,Objects,DimensionEntropy
7285,45,86,5,3,4,7,1,5,9,2,6,8,1.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.65492,6,True,22.61,3,0.29045643153526973,0.0,0.7053941908713692,0.0,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,0.964,0.27547174551576736,0.995850622406639,0.0,0.0,0.0037690794443414103
7286,45,87,5,3,5,9,1,4,8,2,6,7,1.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,2,5,0.0,0.0,1.0,True,0.0,0.54155,7,True,22.61,3,0.32105263157894737,0.0,0.6736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.76,0.2871190831005567,0.9947368421052631,0.0,0.0,0.004778103403946453
7287,45,88,5,2,5,7,3,6,8,1,4,9,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.58823,8,True,22.61,3,0.0,0.0,0.4784688995215312,0.0,0.0,0.0,0.0,0.5215311004784688,0.0,0.0,0.8359999999999999,0.3150427700288284,0.4784688995215312,0.0,0.5215311004784688,0.6300855400576568
7288,45,89,5,2,4,7,1,6,8,3,5,9,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,2,5,0.0,0.0,0.0,True,0.0,1.4666,9,True,22.61,3,0.16831683168316836,0.0,0.14851485148514854,0.0,0.0,0.19554455445544558,0.0,0.19554455445544544,0.0,0.29207920792079217,1.6159999999999997,0.5558820781276781,0.3168316831683169,0.19554455445544558,0.19554455445544544,0.9124292546028743
7289,45,90,5,2,4,7,1,5,8,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.80177,10,True,22.61,3,0.0,0.0,0.0,0.0,0.0,0.4090909090909092,0.22727272727272732,0.10330578512396697,0.10330578512396697,0.1570247933884296,0.9679999999999997,0.5331280827126232,0.0,0.4090909090909092,0.43388429752066127,0.6625962108772077
7290,45,91,5,1,4,9,3,6,8,2,5,7,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.50483,11,True,22.61,3,0.0,0.0,0.0,0.0,0.0,0.5069124423963134,0.0,0.4930875576036866,0.0,0.0,0.868,0.31542138247698814,0.0,0.5069124423963134,0.4930875576036866,0.6308427649539763
7291,45,92,5,1,4,7,2,6,8,3,5,9,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,1.5835,12,True,22.61,3,0.0,0.0,0.0,0.0,0.0,0.25333333333333335,0.12888888888888886,0.5977777777777779,0.0,0.01999999999999995,1.7999999999999996,0.41847591570792075,0.0,0.25333333333333335,0.7266666666666667,0.527806432998714
7292,45,93,5,2,4,9,1,6,7,3,5,8,3.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2,5,0.0,0.0,1.0,True,0.0,0.48601,13,True,22.61,3,0.15498154981549808,0.0,0.0,0.0,0.0,0.0,0.06273062730627298,0.7527675276752769,0.007380073800738009,0.022140221402214024,1.0839999999999999,0.3243473970371392,0.15498154981549808,0.0,0.8228782287822879,0.4090368497954454
7293,45,94,5,1,5,7,3,6,9,2,4,8,3.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.47692,14,True,22.61,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5371900826446281,0.4545454545454546,0.008264462809917356,0.484,0.315034427261499,0.0,0.0,0.9917355371900827,0.007491466964604949
7294,45,95,5,3,4,8,2,5,7,1,6,9,1.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.49096,15,True,22.61,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5203252032520327,0.4471544715447153,0.0,0.03252032520325204,0.4919999999999999,0.31850268016268873,0.0,0.0,0.967479674796748,0.02911464999853732
7295,45,96,5,3,5,9,1,4,8,2,6,7,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,1.282,16,True,22.61,3,0.3531073446327684,0.13276836158192093,0.0,0.0,0.0,0.0,0.0,0.34745762711864414,0.10451977401129939,0.06214689265536718,1.4159999999999997,0.5638954922279431,0.48587570621468934,0.0,0.45197740112994356,0.64593484869991
7296,45,97,5,3,6,7,1,5,9,2,4,8,1.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.39214,17,True,22.61,3,0.0,0.0,0.19576719576719576,0.0,0.0,0.0,0.5661375661375662,0.0,0.0,0.23809523809523808,0.756,0.2918904152382757,0.19576719576719576,0.0,0.5661375661375662,0.5837808304765514
7297,45,98,5,2,4,8,3,6,9,1,5,7,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.5989,18,True,22.61,3,0.0,0.0,0.0,0.0,0.0,0.7251184834123223,0.0,0.0,0.27488151658767773,0.0,0.844,0.2676348564115525,0.0,0.7251184834123223,0.27488151658767773,0.535269712823105
7298,45,99,5,3,5,9,2,6,7,1,4,8,3.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.50224,19,True,22.61,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3806818181818183,0.4431818181818181,0.1704545454545455,0.005681818181818183,0.7039999999999998,0.4687242859243893,0.0,0.0,0.994318181818182,0.005157093228528061
7299,45,100,5,1,5,7,2,6,9,3,4,8,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,2,5,0.0,0.0,0.0,True,0.0,1.0604,20,True,22.61,3,0.3726114649681529,0.4203821656050956,0.0,0.0,0.0,0.0,0.20382165605095537,0.0,0.0,0.003184713375796179,1.2559999999999998,0.48075601282211744,0.7929936305732486,0.0,0.20382165605095537,0.4624992648882665
7300,45,101,6,2,6,9,3,4,7,1,5,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,2,5,0.0,0.0,0.0,True,0.0,1.1576,1,True,22.61,3,0.0,0.0,0.5478927203065135,0.0,0.0,0.0,0.21839080459770113,0.0,0.0,0.23371647509578541,1.044,0.30125671021909584,0.5478927203065135,0.0,0.21839080459770113,0.6025134204381917
7301,45,102,6,2,4,7,3,6,8,1,5,9,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,5,0.0,0.0,0.0,True,0.0,1.2678,2,True,22.61,3,0.0,0.0,0.16610169491525426,0.0,0.0,0.013559322033898306,0.0,0.7966101694915255,0.0,0.02372881355932178,1.18,0.24468763123464826,0.16610169491525426,0.013559322033898306,0.7966101694915255,0.48937526246929647
7302,45,103,6,3,5,8,1,4,9,2,6,7,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2,5,0.0,0.0,1.0,True,0.0,1.5709,3,True,22.61,3,0.08905852417302793,0.0,0.1399491094147582,0.015267175572519083,0.0,0.0,0.0,0.2315521628498729,0.18575063613231546,0.3384223918575064,1.572,0.5488159805504852,0.2290076335877861,0.015267175572519083,0.41730279898218836,0.6973381574707769
7303,45,104,6,2,6,8,1,5,9,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,1.7294,4,True,22.61,3,0.0,0.15035799522673032,0.0,0.0,0.023866348448687354,0.0,0.0,0.4224343675417661,0.3770883054892602,0.026252983293556027,1.676,0.5032813470223356,0.15035799522673032,0.023866348448687354,0.7995226730310263,0.5032911860747481
7304,45,105,6,2,4,8,1,5,9,3,6,7,1.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.38418,5,True,22.61,3,0.0,0.0,0.0,0.0,0.08849557522123895,0.0,0.0,0.0,0.9115044247787611,0.0,0.45199999999999996,0.13610044647908537,0.0,0.08849557522123895,0.9115044247787611,0.27220089295817074
7305,45,106,6,2,6,9,1,5,8,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,2,5,0.0,0.0,0.0,True,0.0,0.59902,6,True,22.61,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7305699481865285,0.0,0.26943005181347146,0.772,0.10438079215684577,0.0,0.0,0.7305699481865285,0.20876158431369155
7306,45,107,6,1,4,9,3,6,7,2,5,8,2.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.52569,7,True,22.61,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856,-0.0,1.0,0.0,0.0,-0.0
7307,45,108,6,1,6,9,2,4,7,3,5,8,3.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2,5,0.0,0.0,1.0,True,0.0,0.46829,8,True,22.61,3,0.0,0.6220095693779903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37799043062200954,0.8360000000000001,0.1344104845375208,0.6220095693779903,0.0,0.0,0.2688209690750416
7308,45,109,6,3,4,7,1,5,9,2,6,8,1.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.64244,9,True,22.61,3,0.9951923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004807692307692308,0.0,0.832,0.013861740794080157,0.9951923076923077,0.0,0.004807692307692308,0.027723481588160313
7309,45,110,6,3,5,7,2,6,9,1,4,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,2,5,0.0,0.0,1.0,True,0.0,0.48087,10,True,22.61,3,0.0,0.19680851063829785,0.0,0.0,0.0,0.031914893617021274,0.0,0.0,0.06914893617021277,0.7021276595744681,0.752,0.27970946649632267,0.19680851063829785,0.031914893617021274,0.06914893617021277,0.5594189329926453
7310,45,111,6,3,5,7,1,6,9,2,4,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,2,5,0.0,0.0,1.0,True,0.0,0.40035,11,True,22.61,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.536,0.0,0.0,0.0,0.0,0.0
7311,45,112,6,1,5,7,3,4,8,2,6,9,2.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.479,12,True,22.61,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748,-0.0,1.0,0.0,0.0,-0.0
7312,45,113,6,2,4,7,1,5,9,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.46952,13,True,22.61,3,0.8090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19090909090909092,0.0,0.88,0.22188832175738493,0.8090909090909091,0.0,0.19090909090909092,0.44377664351476986
7313,45,114,6,1,4,9,2,5,8,3,6,7,3.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.5163,14,True,22.61,3,0.0,0.6319444444444444,0.34722222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333162,0.576,0.2991599507577182,0.9791666666666667,0.0,0.0,0.018764396428882914
7314,45,115,6,1,5,7,2,4,8,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.45113,15,True,22.61,3,0.0,0.8142857142857143,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.84,0.21373307539533787,0.9857142857142858,0.0,0.0,0.012910090489813772
7315,45,116,6,2,6,8,1,5,9,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.52935,16,True,22.61,3,0.0,0.0,0.0,0.0,0.02475247524752475,0.0,0.0,0.0,0.5396039603960395,0.4356435643564356,0.808,0.19317441311593953,0.0,0.02475247524752475,0.5396039603960395,0.38634882623187905
7316,45,117,6,1,6,8,2,5,7,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.78452,17,True,22.61,3,0.7047619047619047,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.009523809523809525,0.84,0.27513124088728935,0.7047619047619047,0.0,0.2857142857142857,0.5502624817745787
7317,45,118,6,2,5,8,3,6,9,1,4,7,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,2,5,0.0,0.0,1.0,True,0.0,0.48693,18,True,22.61,3,0.0,0.0,0.9571428571428572,0.0,0.0,0.0,0.0,0.028571428571428577,0.009523809523809407,0.004761904761904763,0.8399999999999999,0.0854851954737335,0.9571428571428572,0.0,0.03809523809523799,0.15147098115154656
7318,45,119,6,3,6,8,2,5,7,1,4,9,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.0,0.48495,19,True,22.61,3,0.0,0.0,0.0,0.0,0.0049261083743842365,0.0,0.9950738916256158,0.0,0.0,0.0,0.812,0.014148478002149606,0.0,0.0049261083743842365,0.9950738916256158,0.028296956004299212
7319,45,120,6,1,4,7,2,5,8,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,2,5,0.0,0.0,0.0,True,0.0,1.4442,20,True,22.61,3,0.2154255319148937,0.03989361702127648,0.0,0.0,0.0,0.0,0.14893617021276592,0.3324468085106384,0.20478723404255325,0.058510638297872224,1.5039999999999996,0.6525053441266624,0.2553191489361702,0.0,0.6861702127659576,0.5525189809605785
7320,45,121,7,3,5,9,2,6,7,1,4,8,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,0.0,0.0,1.0,True,0.0,0.93493,1,True,22.61,4,0.0,0.2964071856287425,0.0,0.0,0.0,0.01796407185628743,0.5449101796407186,0.0,0.0,0.14071856287425147,1.3359999999999996,0.34747268654025476,0.2964071856287425,0.01796407185628743,0.5449101796407186,0.6949453730805095
7321,45,122,7,2,4,9,1,5,8,3,6,7,1.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,2,6,0.0,0.0,0.0,True,0.0,0.53379,2,True,22.61,4,0.23369565217391303,0.2826086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.47282608695652173,0.010869565217391304,0.736,0.4783406649332077,0.5163043478260869,0.0,0.47282608695652173,0.6330416848708083
7322,45,123,7,2,4,8,3,6,7,1,5,9,2.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,2,6,0.0,0.0,1.0,True,0.0,0.61995,3,True,22.61,4,0.0,0.0,0.7074468085106383,0.0,0.0,0.026595744680850932,0.23404255319148934,0.0,0.0,0.031914893617021274,0.752,0.310024744368791,0.7074468085106383,0.026595744680850932,0.23404255319148934,0.620049488737582
7323,45,124,7,2,4,7,1,6,9,3,5,8,1.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,0.0,2,6,0.0,0.0,0.0,True,0.0,0.6346,4,True,22.61,4,0.0,0.0,0.0,0.0,0.0,0.0,0.6650485436893204,0.0,0.3252427184466019,0.009708737864077669,0.8240000000000001,0.289718863877799,0.0,0.0,0.9902912621359223,0.0087942351454825
7324,45,125,7,3,4,8,2,5,7,1,6,9,3.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,0.0,0.0,1.0,True,0.0,0.48118,5,True,22.61,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7485714285714287,0.25142857142857145,0.7,0.09865982394577046,0.0,0.0,0.7485714285714287,0.1973196478915409
7325,45,126,7,3,5,9,2,4,8,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,0.0,0.0,1.0,True,0.0,0.4567,6,True,22.61,4,0.0,0.0,0.0,0.012578616352201259,0.0,0.6540880503144654,0.0,0.0,0.0,0.3333333333333333,0.636,0.1514228681952381,0.0,0.6666666666666666,0.0,0.2460468309523617
7326,45,127,7,2,6,8,1,5,7,3,4,9,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,2,6,0.0,0.0,1.0,True,0.0,0.69412,7,True,22.61,4,0.0,0.0,0.0,0.09956709956709955,0.008658008658008658,0.6536796536796537,0.2294372294372294,0.0,0.0,0.008658008658008658,0.924,0.40345322825977953,0.0,0.761904761904762,0.2294372294372294,0.4960330979456799
7327,45,128,7,2,6,8,3,4,7,1,5,9,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,2,6,0.0,0.0,1.0,True,0.0,0.53398,8,True,22.61,4,0.0,0.0,0.0,0.3548387096774194,0.0,0.6397849462365591,0.0,0.0,0.0,0.005376344086021506,0.744,0.2973698357808695,0.0,0.9946236559139785,0.0,0.0048805803767224066
7328,45,129,7,2,4,8,3,5,7,1,6,9,3.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,0.0,0.0,1.0,True,0.0,0.42849,9,True,22.61,4,0.0,0.0,0.0,0.0,0.38216560509554137,0.6178343949044586,0.0,0.0,0.0,0.0,0.628,0.3027065853218254,0.0,1.0,0.0,-0.0
7329,45,130,7,2,5,7,3,4,8,1,6,9,3.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,2,6,0.0,0.0,1.0,True,0.0,0.38686,10,True,22.61,4,0.0,0.0,0.0,0.3576158940397351,0.0,0.6357615894039735,0.0,0.0,0.0,0.006622516556291391,0.604,0.29841804423101975,0.0,0.9933774834437086,0.0,0.0060080696280098355
7330,45,131,7,2,4,8,3,5,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,0.0,0.0,1.0,True,0.0,0.39409,11,True,22.61,4,0.0,0.0,0.0,0.0,0.35135135135135137,0.6351351351351352,0.0,0.0,0.0,0.013513513513513514,0.592,0.298468085328731,0.0,0.9864864864864866,0.0,0.012217041472505573
7331,45,132,7,2,4,8,3,6,9,1,5,7,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,2,6,0.0,0.0,1.0,True,0.0,0.47259,12,True,22.61,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.676,-0.0,0.0,1.0,0.0,-0.0
7332,45,133,7,3,4,8,1,5,9,2,6,7,3.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,0.0,0.0,1.0,True,0.0,0.41475,13,True,22.61,4,0.0,0.0,0.0,0.0,0.3935483870967742,0.6064516129032258,0.0,0.0,0.0,0.0,0.62,0.30507072259575024,0.0,1.0,0.0,-0.0
7333,45,134,7,2,6,9,1,4,7,3,5,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,0.0,0.0,1.0,True,0.0,0.43743,14,True,22.61,4,0.0,0.0,0.0,0.3166666666666667,0.0,0.6833333333333333,0.0,0.0,0.0,0.0,0.72,0.2841454228262602,0.0,1.0,0.0,-0.0
7334,45,135,7,2,4,7,1,6,8,3,5,9,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,2,6,0.0,0.0,1.0,True,0.0,0.54742,15,True,22.61,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.772,-0.0,0.0,1.0,0.0,-0.0
7335,45,136,7,2,5,8,3,4,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,2,6,0.0,0.0,1.0,True,0.0,0.45817,16,True,22.61,4,0.0,0.0,0.0,0.0322580645161289,0.0,0.6129032258064516,0.0,0.0,0.0,0.3548387096774194,0.744,0.1869719970880509,0.0,0.6451612903225805,0.0,0.25736569638462764
7336,45,137,7,3,4,9,2,6,7,1,5,8,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,0.0,0.0,1.0,True,0.0,0.46549,17,True,22.61,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.684,-0.0,0.0,1.0,0.0,-0.0
7337,45,138,7,2,6,8,1,5,7,3,4,9,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,2,6,0.0,0.0,1.0,True,0.0,0.53582,18,True,22.61,4,0.0,0.0,0.0,0.0,0.020833333333333332,0.703125,0.27604166666666663,0.0,0.0,0.0,0.768,0.31113201672520896,0.0,0.7239583333333334,0.27604166666666663,0.5362909705532891
7338,45,139,7,3,4,7,1,6,9,2,5,8,2.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,0.0,0.0,1.0,True,0.0,0.42247,19,True,22.61,4,0.0,0.0,0.0,0.2251655629139073,0.0,0.40397350993377484,0.0,0.0,0.3642384105960265,0.006622516556291391,0.604,0.48685467228819423,0.0,0.6291390728476821,0.3642384105960265,0.6002174463801584
7339,45,140,7,3,4,7,2,5,9,1,6,8,3.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,2,6,0.0,0.0,1.0,True,0.0,0.38166,20,True,22.61,4,0.0,0.0,0.0,0.0,0.43448275862068975,0.5655172413793104,0.0,0.0,0.0,0.0,0.5799999999999998,0.3115464081257933,0.0,1.0,0.0,-0.0
7340,45,141,8,2,4,7,3,6,9,1,5,8,1.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,2,4,0.0,0.0,1.0,True,0.0,1.1453,1,True,22.61,4,0.4173669467787115,0.0,0.25210084033613445,0.0,0.0,0.025210084033613446,0.0,0.0,0.14565826330532214,0.15966386554621845,1.428,0.4940153466412308,0.669467787114846,0.025210084033613446,0.14565826330532214,0.5844048198960548
7341,45,142,8,3,6,8,1,4,7,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,2,4,0.0,0.0,0.0,True,0.0,0.63975,2,True,22.61,4,0.9463414634146341,0.0,0.0,0.00975609756097561,0.0,0.0,0.043902439024390234,0.0,0.0,0.0,0.8200000000000001,0.10676717013927134,0.9463414634146341,0.00975609756097561,0.043902439024390234,0.21353434027854268
7342,45,143,8,2,5,8,1,6,9,3,4,7,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,2,4,0.0,0.0,0.0,True,0.0,0.43863,3,True,22.61,4,0.7336683417085427,0.0,0.0,0.0,0.0,0.06532663316582914,0.0,0.0,0.2010050251256281,0.0,0.7960000000000002,0.33130323282981816,0.7336683417085427,0.06532663316582914,0.2010050251256281,0.6626064656596363
7343,45,144,8,3,5,7,1,6,8,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,2,4,0.0,0.0,1.0,True,0.0,0.46033,4,True,22.61,4,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9705882352941176,0.544,0.04720340701079446,0.029411764705882353,0.0,0.0,0.09440681402158892
7344,45,145,8,3,4,9,1,6,7,2,5,8,3.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,2,4,0.0,0.0,0.0,True,0.0,0.55584,5,True,22.61,4,0.2892156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7107843137254902,0.8160000000000001,0.16329506654054723,0.2892156862745098,0.0,0.0,0.32659013308109447
7345,45,146,8,1,4,7,2,5,8,3,6,9,2.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,2,4,0.0,0.0,0.0,True,0.0,0.45013,6,True,22.61,4,0.0,0.9969135802469136,0.0,0.0,0.0,0.0,0.0,0.0030864197530864196,0.0,0.0,1.296,0.009522673759593212,0.9969135802469136,0.0,0.0030864197530864196,0.019045347519186424
7346,45,147,8,3,5,7,2,4,9,1,6,8,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,2,4,0.0,0.0,1.0,True,0.0,0.47995,7,True,22.61,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.792,-0.0,0.0,0.0,1.0,-0.0
7347,45,148,8,1,4,7,3,5,8,2,6,9,1.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,2,4,0.0,0.0,1.0,True,0.0,0.47972,8,True,22.61,4,0.0,0.0,0.0,0.0,0.5961538461538461,0.0,0.0,0.37500000000000006,0.0,0.02884615384615385,0.8319999999999999,0.3077407003274013,0.0,0.5961538461538461,0.37500000000000006,0.6154814006548026
7348,45,149,8,1,6,8,2,5,9,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,2,4,0.0,0.0,1.0,True,0.0,0.50249,9,True,22.61,4,0.0,0.0,0.0,0.0,0.009478672985781991,0.0,0.0,0.0,0.990521327014218,0.0,0.844,0.024390772779266528,0.0,0.009478672985781991,0.990521327014218,0.048781545558533056
7349,45,150,8,2,4,9,1,5,8,3,6,7,1.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,2,4,0.0,0.0,1.0,True,0.0,0.76455,10,True,22.61,4,0.0,0.0,0.0,0.0,0.6568627450980392,0.0,0.0,0.3431372549019608,0.0,0.0,0.8160000000000001,0.2926849215189552,0.0,0.6568627450980392,0.3431372549019608,0.5853698430379104
7350,45,151,8,3,6,7,2,5,8,1,4,9,3.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,2,4,0.0,0.0,1.0,True,0.0,0.43488,11,True,22.61,4,0.8944444444444446,0.0,0.0,0.027777777777777644,0.0,0.0,0.0,0.0,0.055555555555555566,0.022222222222222088,0.7199999999999999,0.16379568411053336,0.8944444444444446,0.027777777777777644,0.055555555555555566,0.3275913682210667
7351,45,152,8,1,5,8,2,6,9,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,2,4,0.0,0.0,1.0,True,0.0,0.61847,12,True,22.61,4,0.0,0.0,0.0,0.0,0.0,0.02515723270440252,0.0,0.0,0.9748427672955975,0.0,0.6359999999999999,0.05346853296966357,0.0,0.02515723270440252,0.9748427672955975,0.10693706593932714
