Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,RT,WithinGameTrial,PoL,Adult,Age,AgeGroup,Block,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,TotalLookingTime,Entropy
49,118,6,1,6,7,2,5,8,3,4,9,1.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,0.0,0.0,1.0,True,0.60623,18,6.0,True,18.92,Adult,3,0.0,0.0,0.0,0.0,0.0,0.9978165938864628,0.0,0.0,0.0,0.0021834061135371,1.8320000000000003,0.0019852506368238628
49,119,6,1,6,7,2,5,9,3,4,8,1.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,0.0,0.0,1.0,True,0.49207,19,6.0,True,18.92,Adult,3,0.0,0.0,0.0,0.0,0.0,0.9974619289340102,0.0,0.0,0.0,0.0025380710659898,1.576,0.0023073175690323275
49,120,6,3,6,7,1,4,9,2,5,8,1.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,2,6,0.0,0.0,1.0,True,0.53113,20,6.0,True,18.92,Adult,3,0.1586538461538462,0.3870192307692308,0.0216346153846153,0.0721153846153846,0.0,0.0024038461538461,0.0,0.125,0.0048076923076923,0.2283653846153842,1.664,0.08868668959928029
49,121,7,1,4,9,3,5,8,2,6,7,1.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,1,1,0.0,0.0,1.0,True,1.0145,1,1.0,True,18.92,Adult,4,0.0701754385964912,0.0,0.2543859649122807,0.4590643274853803,0.0,0.0,0.0,0.0614035087719297,0.0994152046783622,0.0555555555555555,1.3680000000000008,0.7039294265056986
49,122,7,1,4,7,3,5,8,2,6,9,1.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.66924,2,1.0,True,18.92,Adult,4,0.5372670807453418,0.0,0.4534161490683231,0.0,0.0,0.0,0.0,0.0,0.0,0.009316770186335,1.2879999999999998,0.30382194312378735
49,123,7,2,4,7,1,5,9,3,6,8,2.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,1,1,0.0,0.0,1.0,True,0.57959,3,1.0,True,18.92,Adult,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,124,7,3,6,7,2,4,8,1,5,9,3.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,1,1,0.0,0.0,1.0,True,0.4583,4,1.0,True,18.92,Adult,4,0.5232815964523281,0.4323725055432372,0.0,0.0,0.0421286031042128,0.0,0.0,0.0,0.0,0.0022172949002217,1.804,0.4299225869623378
49,125,7,1,4,8,2,5,7,3,6,9,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.4805,5,1.0,True,18.92,Adult,4,0.0,0.989010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109890109890109,0.7279999999999998,0.0
49,126,7,3,6,9,1,4,8,2,5,7,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.39093,6,1.0,True,18.92,Adult,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,127,7,2,6,7,3,5,9,1,4,8,3.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.53401,7,1.0,True,18.92,Adult,4,0.0,0.0,0.9893048128342246,0.0,0.0,0.0,0.0,0.0,0.0,0.0106951871657754,0.7479999999999998,0.0
49,128,7,2,5,7,1,6,8,3,4,9,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,1,1,0.0,0.0,1.0,True,0.42052,8,1.0,True,18.92,Adult,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,129,7,1,6,8,2,4,9,3,5,7,1.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.50751,9,1.0,True,18.92,Adult,4,0.0,0.9946808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053191489361702,0.7519999999999998,0.0
49,130,7,2,4,9,3,5,8,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.44238,10,1.0,True,18.92,Adult,4,0.0,0.0,0.9891304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.7359999999999998,0.0
49,131,7,1,4,8,2,6,9,3,5,7,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.44863,11,1.0,True,18.92,Adult,4,0.0865384615384615,0.8894230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240384615384615,0.8319999999999997,0.1927650098238892
49,132,7,2,6,9,1,5,7,3,4,8,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.44008,12,1.0,True,18.92,Adult,4,0.9875621890547266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124378109452733,1.6079999999999997,0.011250683072125142
49,133,7,1,4,7,3,5,9,2,6,8,1.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,0.0,1,1,0.0,0.0,1.0,True,0.50231,13,1.0,True,18.92,Adult,4,0.0,0.0,0.6808510638297874,0.0,0.0,0.0,0.0,0.0,0.0,0.3191489361702125,0.7519999999999998,0.0
49,134,7,1,6,8,3,4,7,2,5,9,1.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.59716,14,1.0,True,18.92,Adult,4,0.0,0.0,0.7866108786610877,0.0,0.0,0.0,0.0,0.1673640167364017,0.0,0.0460251046025104,0.956,0.27232287309253583
49,135,7,2,6,9,1,5,7,3,4,8,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.61103,15,1.0,True,18.92,Adult,4,0.4747474747474748,0.0,0.0,0.0,0.0,0.0,0.4141414141414142,0.0,0.0,0.111111111111111,0.3960000000000002,0.6542427631415997
49,136,7,1,4,7,2,6,9,3,5,8,1.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.54617,16,1.0,True,18.92,Adult,4,0.2032710280373831,0.3364485981308412,0.0,0.4228971962616821,0.0,0.0,0.0,0.0,0.0,0.0373831775700934,1.7119999999999995,0.6260724238977727
49,137,7,1,6,9,2,4,7,3,5,8,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,1,1,0.0,0.0,1.0,True,0.54526,17,1.0,True,18.92,Adult,4,0.0,0.9027027027027016,0.0,0.0,0.0,0.0,0.0216216216216216,0.0,0.0054054054054059,0.0702702702702707,0.7400000000000004,0.025685257561819195
49,138,7,2,6,8,3,5,7,1,4,9,3.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,1,1,0.0,0.0,1.0,True,0.77576,18,1.0,True,18.92,Adult,4,0.3417085427135677,0.0,0.4296482412060301,0.1934673366834171,0.0,0.0,0.0,0.0,0.0,0.0351758793969849,1.5920000000000003,0.6232627429732154
49,139,7,1,5,7,3,4,9,2,6,8,1.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.62151,19,1.0,True,18.92,Adult,4,0.5771144278606969,0.0,0.0,0.0,0.0,0.0,0.0074626865671641,0.0,0.0472636815920395,0.3681592039800995,1.6079999999999997,0.32204203547814714
49,140,7,1,6,7,2,4,8,3,5,9,1.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,1,1,0.0,0.0,1.0,True,0.58919,20,1.0,True,18.92,Adult,4,0.0,0.1818181818181819,0.0,0.0,0.0,0.0,0.0909090909090909,0.005050505050505,0.0,0.722222222222222,0.7919999999999993,0.19842348533128526
49,141,8,1,5,7,3,6,9,2,4,8,1.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,1,3,0.0,0.0,0.0,False,1.2053,1,,True,18.92,Adult,4,0.0,0.8561151079136691,0.0,0.0,0.0,0.0,0.0,0.1223021582733812,0.0,0.0215827338129496,0.5560000000000005,0.0
49,142,8,1,5,9,2,4,8,3,6,7,3.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,1,3,0.0,0.0,1.0,False,0.548,2,,True,18.92,Adult,4,0.0,0.2427385892116182,0.2572614107883819,0.0,0.0,0.3485477178423237,0.1431535269709542,0.0,0.0,0.0082987551867219,1.928,0.9056004316393782
49,143,8,2,5,8,1,4,7,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,1,3,0.0,0.0,1.0,False,0.81794,3,,True,18.92,Adult,4,0.0,0.0571428571428571,0.0,0.0,0.8857142857142868,0.0,0.0,0.0285714285714273,0.0,0.0285714285714285,0.4199999999999998,0.0
49,144,8,1,6,9,2,4,7,3,5,8,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,1,3,0.0,0.0,0.0,False,0.50506,4,,True,18.92,Adult,4,0.0,0.0,0.1255144032921809,0.0,0.874485596707819,0.0,0.0,0.0,0.0,0.0,1.944,0.0
49,145,8,3,4,9,2,5,8,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,1,3,0.0,0.0,0.0,False,0.44727,5,,True,18.92,Adult,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7348484848484846,0.2651515151515153,0.528,0.0
49,146,8,1,6,7,3,4,9,2,5,8,1.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,1,3,0.0,0.0,0.0,False,0.64678,6,,True,18.92,Adult,4,0.1891348088531186,0.0,0.0,0.0,0.0,0.0,0.8048289738430584,0.0,0.0,0.0060362173038229,1.9880000000000004,0.4457570510780203
49,147,8,3,6,9,1,5,7,2,4,8,1.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,1,3,0.0,0.0,1.0,False,0.46836,7,,True,18.92,Adult,4,0.0,0.0,0.1496437054631826,0.0,0.0,0.0,0.0,0.0,0.7909738717339668,0.0593824228028503,1.6840000000000002,0.4275609104162845
49,148,8,1,5,9,2,6,8,3,4,7,1.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,1,3,0.0,0.0,0.0,False,0.49919,8,,True,18.92,Adult,4,0.0,0.1930294906166218,0.0,0.0,0.0,0.0,0.0,0.8016085790884719,0.0,0.0053619302949061,1.492,0.0
49,149,8,2,4,8,3,6,9,1,5,7,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,1,3,0.0,0.0,1.0,False,0.45067,9,,True,18.92,Adult,4,0.2338308457711441,0.0,0.0,0.0,0.2139303482587066,0.0,0.181592039800995,0.1218905472636813,0.2313432835820897,0.017412935323383,1.6080000000000003,0.30825475885198395
49,150,8,1,5,8,2,6,7,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,1,3,0.0,0.0,1.0,False,0.41651,10,,True,18.92,Adult,4,0.0,0.1538461538461536,0.0582750582750583,0.5384615384615385,0.0,0.1794871794871794,0.0,0.0,0.0,0.0699300699300699,1.7159999999999993,0.4541915183192389
49,151,8,1,6,8,3,4,7,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,1,3,0.0,0.0,0.0,False,0.45564,11,,True,18.92,Adult,4,0.0,0.0,0.6337579617834396,0.3662420382165604,0.0,0.0,0.0,0.0,0.0,0.0,1.2560000000000002,0.0
49,152,8,1,5,9,2,4,8,3,6,7,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,1,3,0.0,0.0,0.0,False,0.50991,12,,True,18.92,Adult,4,0.6863636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136363636363637,0.0,1.7599999999999998,0.0
49,153,8,1,6,9,2,5,7,3,4,8,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,1,3,0.0,0.0,0.0,False,0.66876,13,,True,18.92,Adult,4,0.0,0.0,0.7520833333333335,0.2229166666666666,0.0,0.0,0.0,0.0249999999999997,0.0,0.0,1.92,0.0
49,154,8,3,4,7,2,6,9,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,0.0,1,3,0.0,0.0,0.0,False,1.6675,14,,True,18.92,Adult,4,0.0,0.0,0.6732673267326733,0.0,0.0,0.0,0.3267326732673266,0.0,0.0,0.0,1.2120000000000002,0.0
49,155,8,1,4,7,3,6,9,2,5,8,1.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,0.0,1,3,0.0,0.0,0.0,False,1.0656,15,,True,18.92,Adult,4,0.0,0.0,0.3532763532763536,0.0,0.0,0.0,0.0,0.0,0.472934472934473,0.1737891737891735,1.404,0.0
49,156,8,3,6,7,1,5,9,2,4,8,2.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,1,3,0.0,0.0,0.0,False,0.72094,16,,True,18.92,Adult,4,0.0,0.5779220779220775,0.0,0.0,0.0,0.0,0.0,0.4220779220779224,0.0,0.0,0.6160000000000001,0.0
49,157,8,3,5,7,2,4,8,1,6,9,3.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,1,3,0.0,0.0,0.0,False,0.68802,17,,True,18.92,Adult,4,0.0,0.7733644859813085,0.0,0.0023364485981308,0.0,0.0,0.0,0.1471962616822429,0.0,0.0771028037383177,1.7119999999999995,0.0
49,158,8,3,4,9,1,6,8,2,5,7,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,1,3,0.0,0.0,0.0,False,0.88723,18,,True,18.92,Adult,4,0.6592039800995025,0.0,0.1318407960199002,0.0,0.0,0.0,0.0,0.0074626865671641,0.0,0.2014925373134329,1.6080000000000003,0.28331743656733926
49,159,8,1,6,8,2,4,9,3,5,7,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,3,0.0,0.0,0.0,False,0.82121,19,,True,18.92,Adult,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5920000000000001,0.0
49,160,8,1,5,8,3,4,7,2,6,9,3.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,1,3,0.0,0.0,0.0,False,0.54764,20,,True,18.92,Adult,4,0.0,0.0,0.4969135802469135,0.2746913580246916,0.0,0.0,0.0339506172839506,0.0,0.0,0.1944444444444442,1.2959999999999994,0.0
49,161,9,3,4,7,2,6,8,1,5,9,3.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,2,5,0.0,0.0,1.0,True,1.1898,1,15.0,True,18.92,Adult,5,0.1811926605504588,0.1834862385321099,0.0,0.0,0.5183486238532109,0.0091743119266057,0.0,0.036697247706422,0.0022935779816513,0.0688073394495412,1.7440000000000002,0.6044557077977061
49,162,9,2,5,9,3,6,7,1,4,8,3.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,2,5,0.0,0.0,0.0,True,0.4361,2,15.0,True,18.92,Adult,5,0.2367601246105921,0.0,0.2429906542056074,0.2461059190031151,0.0,0.0,0.0,0.0,0.0,0.2741433021806853,1.2839999999999996,0.6245524500167892
49,163,9,3,5,7,1,4,8,2,6,9,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.42752,3,15.0,True,18.92,Adult,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,164,9,1,6,8,2,4,7,3,5,9,1.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.46486,4,15.0,True,18.92,Adult,5,0.0,0.9828571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171428571428571,0.6999999999999997,0.0
49,165,9,2,4,7,1,6,8,3,5,9,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.41669,5,15.0,True,18.92,Adult,5,0.4192307692307691,0.0,0.0,0.0,0.0,0.3538461538461541,0.0,0.0192307692307692,0.0,0.2076923076923074,1.04,0.7355144595475996
49,166,9,1,4,8,3,6,9,2,5,7,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.69474,6,15.0,True,18.92,Adult,5,0.0,0.0,0.5575221238938054,0.0,0.0,0.0,0.0,0.0176991150442477,0.2743362831858407,0.1504424778761061,0.4520000000000003,0.06499334652209524
49,167,9,1,5,9,3,6,8,2,4,7,1.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,2,5,0.0,0.0,1.0,True,0.70938,7,15.0,True,18.92,Adult,5,0.0,0.0,0.9893048128342246,0.0,0.0,0.0,0.0,0.0,0.0,0.0106951871657754,0.7479999999999998,0.0
49,168,9,2,6,7,1,5,9,3,4,8,2.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,2,5,0.0,0.0,1.0,True,0.47624,8,15.0,True,18.92,Adult,5,0.2554517133956383,0.0,0.0,0.0,0.2461059190031153,0.0,0.0,0.0,0.1246105919003115,0.3738317757009346,1.2840000000000007,0.8676114730262813
49,169,9,3,6,7,2,4,8,1,5,9,1.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.53931,9,15.0,True,18.92,Adult,5,0.0,0.6379746835443038,0.1822784810126581,0.0,0.0,0.0,0.169620253164557,0.0,0.0,0.010126582278481,1.58,0.5563537821400955
49,170,9,2,5,8,3,4,9,1,6,7,2.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,2,5,0.0,0.0,0.0,True,0.51327,10,15.0,True,18.92,Adult,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8719999999999999,-0.0
49,171,9,1,4,9,3,5,8,2,6,7,1.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,0.0,2,5,0.0,0.0,0.0,True,0.55214,11,15.0,True,18.92,Adult,5,0.2275280898876403,0.0,0.3398876404494382,0.0,0.0,0.0,0.0,0.0,0.4101123595505618,0.0224719101123595,1.424,0.6393467339772325
49,172,9,2,4,8,1,6,7,3,5,9,1.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.62213,12,15.0,True,18.92,Adult,5,0.3821656050955415,0.04140127388535,0.0,0.1815286624203823,0.0,0.0,0.1910828025477705,0.0063694267515923,0.0,0.1974522292993633,1.2559999999999996,0.43126710371809984
49,173,9,1,4,8,3,6,7,2,5,9,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.61358,13,15.0,True,18.92,Adult,5,0.2990654205607478,0.0,0.2305295950155761,0.0,0.0,0.0,0.0716510903426791,0.3676012461059189,0.0,0.0311526479750778,1.2840000000000005,0.6634543402975366
49,174,9,3,4,9,1,6,7,2,5,8,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,2,5,0.0,0.0,0.0,True,0.6598,14,15.0,True,18.92,Adult,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.644,-0.0
49,175,9,2,6,8,3,4,7,1,5,9,3.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,2,5,0.0,0.0,1.0,True,0.95494,15,15.0,True,18.92,Adult,5,0.0366972477064219,0.0,0.3486238532110088,0.3302752293577988,0.0,0.0,0.1467889908256878,0.0,0.0183486238532109,0.1192660550458714,0.4360000000000006,0.17717610709386794
49,176,9,3,4,7,1,6,8,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,2,5,0.0,0.0,1.0,True,0.56895,16,15.0,True,18.92,Adult,5,0.0220820189274447,0.056782334384858,0.0,0.0,0.5362776025236594,0.0,0.0,0.0977917981072555,0.0063091482649842,0.2807570977917979,1.268,0.48151545037159305
49,177,9,2,6,8,3,5,9,1,4,7,2.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,2,5,0.0,0.0,1.0,True,0.44799,17,15.0,True,18.92,Adult,5,0.0,0.0,0.62051282051282,0.0,0.107692307692308,0.0,0.0,0.0,0.1358974358974359,0.1358974358974359,1.5600000000000005,0.7348686301247964
49,178,9,2,6,8,3,5,9,1,4,7,2.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,2,5,0.0,0.0,1.0,True,0.37502,18,15.0,True,18.92,Adult,5,0.0,0.0,0.3938356164383561,0.0,0.1404109589041101,0.0,0.0,0.0,0.3972602739726027,0.0684931506849311,1.1679999999999997,0.9187709193222331
49,179,9,3,5,8,2,4,9,1,6,7,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2,5,0.0,0.0,1.0,True,0.73401,19,15.0,True,18.92,Adult,5,0.0,0.2048192771084336,0.0,0.2096385542168673,0.5783132530120484,0.0,0.0,0.0,0.0,0.0072289156626506,1.66,0.28827935025091633
49,180,9,1,5,9,3,6,8,2,4,7,1.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,2,5,0.0,0.0,1.0,True,0.48465,20,15.0,True,18.92,Adult,5,0.4022662889518414,0.0,0.3059490084985835,0.0,0.0424929178470254,0.186968838526912,0.0,0.0,0.0,0.0623229461756373,1.412,0.45560255515611925
49,181,10,3,6,9,1,5,7,2,4,8,3.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,1,2,0.0,0.0,1.0,True,1.0136,1,1.0,True,18.92,Adult,5,0.8574338085539717,0.0,0.0,0.0,0.0936863543788187,0.0,0.0,0.0,0.0,0.0488798370672095,1.9640000000000004,0.0
49,182,10,3,4,8,2,5,9,1,6,7,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,0.0,0.0,1.0,True,0.52337,2,1.0,True,18.92,Adult,5,0.0,0.0,0.8058252427184468,0.0,0.0,0.0,0.0,0.1294498381877023,0.0,0.0647249190938508,1.2360000000000002,0.0
49,183,10,2,5,8,3,4,7,1,6,9,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,1,2,0.0,0.0,1.0,True,0.46644,3,1.0,True,18.92,Adult,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1440000000000005,0.0
49,184,10,1,4,9,3,5,7,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,1,2,0.0,0.0,1.0,True,0.57651,4,1.0,True,18.92,Adult,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,185,10,1,5,7,2,6,9,3,4,8,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,0.0,0.0,1.0,True,0.47975,5,1.0,True,18.92,Adult,5,0.1397590361445784,0.0096385542168674,0.6072289156626506,0.0,0.0,0.1060240963855422,0.0,0.0,0.0,0.1373493975903612,1.66,0.2572968783320586
49,186,10,3,5,8,1,4,9,2,6,7,3.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,1,2,0.0,0.0,1.0,True,0.41406,6,1.0,True,18.92,Adult,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,187,10,3,4,8,2,5,9,1,6,7,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,1,2,0.0,0.0,1.0,True,0.43736,7,1.0,True,18.92,Adult,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,188,10,3,6,9,2,4,7,1,5,8,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,0.0,1,2,0.0,0.0,1.0,True,0.42797,8,1.0,True,18.92,Adult,5,0.0,0.0,0.8879492600422831,0.0,0.0,0.0,0.0,0.0,0.105708245243129,0.0063424947145877,1.892,0.0
49,189,10,2,5,9,1,6,8,3,4,7,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,0.0,0.0,1.0,True,0.45826,9,1.0,True,18.92,Adult,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,190,10,2,6,9,1,5,7,3,4,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,0.0,0.0,1.0,True,0.49731,10,1.0,True,18.92,Adult,5,0.9545454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,1.408,0.0
49,191,10,1,5,8,2,6,9,3,4,7,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,0.0,0.0,1.0,True,0.5199,11,1.0,True,18.92,Adult,5,0.0,0.0,0.2724637681159418,0.0,0.0,0.0,0.0,0.0,0.0,0.7275362318840581,1.3800000000000003,0.0
49,192,10,1,5,7,3,6,8,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,0.0,0.0,1.0,True,0.45406,12,1.0,True,18.92,Adult,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,193,10,2,5,8,3,6,9,1,4,7,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,1,2,0.0,0.0,1.0,True,0.56516,13,1.0,True,18.92,Adult,5,0.0,0.8050847457627119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194915254237288,1.8879999999999997,0.15888098130116515
49,194,10,2,6,9,3,5,7,1,4,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,0.0,0.0,1.0,True,0.5231,14,1.0,True,18.92,Adult,5,0.5212765957446809,0.0,0.4148936170212765,0.0,0.0,0.0,0.0,0.0531914893617021,0.0,0.0106382978723404,1.88,0.0
49,195,10,1,5,9,3,4,8,2,6,7,3.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,1,2,0.0,0.0,1.0,True,0.39399,15,1.0,True,18.92,Adult,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
