,Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,PoL,RT,WithinGameTrial,Adult,Age,Block,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10
5006,39,207,11,2,4,8,3,5,7,1,6,9,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.61741,7,False,14.33,6,0.0,0.0,0.0,0.0,0.55678391959799,0.0,0.30150753768844213,0.0,0.0,0.1417085427135678
5007,39,208,11,3,4,8,2,6,9,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.46375,8,False,14.33,6,0.09989806320081551,0.0,0.0,0.0,0.0326197757390418,0.0,0.5922528032619775,0.0,0.14678899082568797,0.12844036697247718
5008,39,209,11,1,6,7,3,5,9,2,4,8,1.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.58303,9,False,14.33,6,0.5262008733624456,0.0,0.0010917030567685591,0.0,0.0,0.0,0.1910480349344977,0.0,0.21506550218340606,0.0665938864628821
5009,39,210,11,1,5,7,3,6,8,2,4,9,1.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,3,7,,,1.0,True,,0.66094,10,False,14.33,6,0.088957055214724,0.01226993865030675,0.0,0.0,0.0,0.0,0.5940695296523518,0.15030674846625774,0.0,0.15439672801635973
5010,39,211,11,3,6,9,2,4,8,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.52424,11,False,14.33,6,0.0,0.0,0.0,0.060142711518858236,0.44036697247706436,0.0,0.2711518858307849,0.07543323139653416,0.0,0.15290519877675837
5011,39,212,11,2,4,8,3,5,7,1,6,9,1.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,3,7,,,0.0,True,,0.51488,12,False,14.33,6,0.0,0.4424307036247336,0.013859275053304906,0.0,0.003198294243070363,0.0746268656716418,0.018123667377398723,0.2004264392324093,0.05650319829424307,0.19083155650319827
5012,39,213,11,2,4,8,3,5,7,1,6,9,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,3,7,,,1.0,True,,0.48056,13,False,14.33,6,0.07304116865869864,0.0,0.27755644090305465,0.0,0.0,0.001328021248339974,0.28154050464807434,0.0,0.001328021248339974,0.3652058432934924
5013,39,214,11,3,4,9,2,6,8,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.74394,14,False,14.33,6,0.1593794076163611,0.21720733427362485,0.0,0.0,0.0,0.0,0.19040902679830746,0.0,0.0,0.4330042313117065
5014,39,215,11,3,5,8,2,6,7,1,4,9,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.62282,15,False,14.33,6,0.0,0.46924004825090476,0.0,0.0,0.0,0.0,0.12545235223160434,0.0,0.0,0.40530759951749096
5015,39,216,11,2,5,8,1,6,7,3,4,9,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.5496,16,False,14.33,6,0.07617187500000001,0.0,0.0,0.003906250000000001,0.0,0.0,0.638671875,0.0,0.0,0.28125000000000006
5016,39,217,11,3,6,7,2,5,8,1,4,9,1.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.63593,17,False,14.33,6,,,,,,,,,,
5017,39,218,11,2,6,9,1,5,8,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.70637,18,False,14.33,6,,,,,,,,,,
5018,39,219,11,3,6,8,2,4,9,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.72177,19,False,14.33,6,,,,,,,,,,
5019,39,220,11,3,6,9,2,5,7,1,4,8,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,,0.62427,20,False,14.33,6,,,,,,,,,,
5020,39,221,12,2,6,9,3,5,7,1,4,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,1,2,,,1.0,True,,1.0862,1,False,14.33,6,0.0,0.0,0.0,0.5455465587044535,0.14574898785425103,0.0,0.0,0.006072874493927126,0.15991902834008095,0.1427125506072874
5021,39,222,12,1,4,8,3,6,7,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,,0.38818,2,False,14.33,6,0.0,0.0,0.0,0.08610792192881743,0.1423650975889781,0.5120551090700345,0.011481056257175663,0.0,0.0,0.2479908151549944
5022,39,223,12,2,6,8,3,5,7,1,4,9,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,1,2,,,0.0,True,,0.49093,3,False,14.33,6,0.0,0.0,0.0,0.0,0.13669064748201437,0.4256594724220623,0.027577937649880067,0.14988009592326132,0.13908872901678654,0.1211031175059954
5023,39,224,12,2,5,9,3,6,7,1,4,8,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,,0.95316,4,False,14.33,6,0.0,0.06306306306306313,0.0,0.134009009009009,0.30180180180180194,0.057432432432432415,0.007882882882882856,0.010135135135135136,0.3547297297297296,0.07094594594594596
5024,39,225,12,2,6,7,3,5,9,1,4,8,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,1,2,,,1.0,True,,0.84772,5,False,14.33,6,0.0,0.07551240560949299,0.0,0.0,0.007551240560949299,0.37324703344120835,0.36245954692556637,0.0,0.17044228694714128,0.010787486515641827
5025,39,226,12,2,5,7,1,4,8,3,6,9,1.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,1,2,,,1.0,True,,0.63083,6,False,14.33,6,0.0,0.06203208556149738,0.0,0.01818181818181818,0.7347593582887699,0.0021390374331550803,0.008556149732620321,0.10374331550802142,0.035294117647058795,0.035294117647058795
5026,39,227,12,3,4,9,2,5,8,1,6,7,1.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,1,2,,,0.0,True,,0.58132,7,False,14.33,6,0.0,0.0,0.051687763713080176,0.0,0.1582278481012658,0.5485232067510549,0.04219409282700414,0.0,0.018987341772151903,0.18037974683544308
5027,39,228,12,1,6,7,3,5,8,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,1,2,,,1.0,True,,1.0281,8,False,14.33,6,0.0,0.027322404371584504,0.005464480874316942,0.04371584699453553,0.3797814207650274,0.0,0.0,0.005464480874316942,0.23497267759562854,0.30327868852459006
5028,39,229,12,1,6,9,2,4,8,3,5,7,3.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,1,2,,,0.0,True,,0.65959,9,False,14.33,6,0.0,0.0,0.0,0.7511363636363638,0.01136363636363631,0.0,0.0,0.00681818181818182,0.0,0.2306818181818181
5029,39,230,12,3,5,8,2,4,9,1,6,7,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,,0.50493,10,False,14.33,6,0.0,0.0,0.0,0.730512249443207,0.0,0.11135857461024497,0.0,0.0,0.01447661469933196,0.143652561247216
5030,39,231,12,1,4,8,2,6,7,3,5,9,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,1,2,,,1.0,True,,0.87201,11,False,14.33,6,0.21384928716904283,0.0,0.0,0.2912423625254584,0.0,0.13136456211812628,0.07433808553971485,0.14052953156822787,0.0,0.1486761710794297
5031,39,232,12,2,5,9,1,4,7,3,6,8,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,,0.61565,12,False,14.33,6,0.0,0.0,0.0,0.16934619506966775,0.3290460878885316,0.04501607717041798,0.0,0.0,0.3687031082529475,0.08788853161843513
5032,39,233,12,2,5,7,1,4,8,3,6,9,1.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,1,2,,,1.0,True,,0.65407,13,False,14.33,6,0.0,0.0010330578512396695,0.0,0.21384297520661166,0.13842975206611574,0.2458677685950413,0.07128099173553717,0.04338842975206609,0.00619834710743812,0.27995867768595023
5033,39,234,12,3,4,9,1,5,7,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,1,2,,,1.0,True,,0.92364,14,False,14.33,6,0.0,0.0,0.0,0.35174069627851146,0.1464585834333733,0.08163265306122457,0.0,0.06122448979591837,0.07923169267707075,0.2797118847539015
5034,39,235,12,2,5,8,1,6,7,3,4,9,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,1,2,,,1.0,True,,0.7706,15,False,14.33,6,0.0,0.0,0.0,0.3356562137049942,0.00232288037166086,0.23112659698025556,0.012775842044134728,0.09175377468060396,0.22183507549361206,0.10452961672473858
5035,39,236,12,1,5,8,3,4,7,2,6,9,3.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,,,1.0,True,,0.80206,16,False,14.33,6,0.010615711252654035,0.0,0.0,0.589171974522293,0.07537154989384287,0.0,0.044585987261146466,0.006369426751592356,0.0,0.2738853503184712
5036,39,237,12,2,4,7,3,5,9,1,6,8,1.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,1,2,,,1.0,True,,0.85627,17,False,14.33,6,0.0,0.09223847019122612,0.0,0.30146231721034866,0.029246344206974133,0.0,0.0011248593925759283,0.03037120359955009,0.00674915635545557,0.5388076490438696
5037,39,238,12,2,5,7,1,4,9,3,6,8,1.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,1,2,,,1.0,True,,0.7511,18,False,14.33,6,0.0,0.0,0.0,0.562300319488818,0.0830670926517572,0.0894568690095847,0.0,0.0,0.0074547390841320565,0.257720979765708
5038,39,239,12,3,6,7,2,4,9,1,5,8,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,,1.2141,19,False,14.33,6,0.0,0.0,0.0,0.26077348066298345,0.0,0.2243093922651934,0.2552486187845303,0.0,0.0,0.2596685082872929
5039,39,240,12,2,4,7,3,5,9,1,6,8,1.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,1,2,,,1.0,True,,0.67615,20,False,14.33,6,0.0,0.0,0.0,0.0,0.4712362301101591,0.0036719706242350054,0.5055079559363524,0.0,0.0,0.01958384332925336
5040,39,241,13,1,5,8,3,4,7,2,6,9,2.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,,0.80656,1,False,14.33,7,0.0,0.0,0.15776699029126204,0.20995145631067957,0.0,0.0,0.39441747572815544,0.0,0.15776699029126212,0.08009708737864074
5041,39,242,13,2,5,7,1,4,8,3,6,9,1.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,2,6,,,0.0,True,,0.33295,2,False,14.33,7,0.0,0.0,0.0,0.0,0.2724358974358976,0.0,0.5224358974358974,0.09081196581196577,0.0,0.11431623931623931
5042,39,243,13,2,6,9,3,4,7,1,5,8,2.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,,0.48403,3,False,14.33,7,0.0,0.0,0.0541176470588233,0.004705882352941177,0.05176470588235294,0.0,0.7670588235294118,0.048235294117647064,0.0,0.07411764705882365
5043,39,244,13,1,5,8,3,4,9,2,6,7,3.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,True,,0.74696,4,False,14.33,7,0.0,0.20828667413213897,0.0492721164613661,0.00335946248600224,0.0,0.08846584546472559,0.34938409854423297,0.0,0.12877939529675247,0.17245240761478156
5044,39,245,13,3,6,8,2,5,9,1,4,7,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,2,6,,,0.0,True,,0.64962,5,False,14.33,7,0.018104366347177825,0.3035143769968051,0.0,0.0,0.08306709265175717,0.0,0.0,0.0,0.5931842385516507,0.0021299254526091593
5045,39,246,13,2,4,7,1,5,9,3,6,8,1.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,,0.73644,6,False,14.33,7,0.022875816993464058,0.0,0.0,0.0,0.006535947712418302,0.0,0.6339869281045755,0.009803921568627453,0.28431372549019585,0.042483660130718796
5046,39,247,13,1,4,8,2,6,9,3,5,7,3.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,2,6,,,0.0,True,,0.70234,7,False,14.33,7,0.0,0.01976744186046512,0.0,0.0,0.19069767441860463,0.03023255813953489,0.6546511627906978,0.0,0.08139534883720911,0.023255813953488375
5047,39,248,13,3,4,9,2,5,8,1,6,7,2.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,2,6,,,0.0,True,,0.61278,8,False,14.33,7,0.0,0.15012406947890805,0.0,0.0,0.12531017369727052,0.006203473945409432,0.006203473945409401,0.3870967741935487,0.0,0.32506203473945405
5048,39,249,13,1,4,8,2,6,9,3,5,7,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,2,6,,,0.0,True,,0.78791,9,False,14.33,7,0.01857585139318878,0.17027863777089772,0.0,0.25696594427244585,0.009287925696594429,0.003095975232198143,0.10526315789473686,0.06811145510835914,0.2321981424148607,0.13622291021671837
5049,39,250,13,3,4,7,1,6,9,2,5,8,2.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,True,,0.89004,10,False,14.33,7,0.6601941747572817,0.029126213592232997,0.0,0.0,0.0,0.0,0.0,0.0,0.03883495145631066,0.27184466019417464
5050,39,251,13,1,4,8,2,5,7,3,6,9,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,,0.70473,11,False,14.33,7,0.0,0.08315098468271337,0.0,0.0,0.08096280087527358,0.0,0.7078774617067833,0.0,0.0,0.12800875273522966
5051,39,252,13,3,4,9,1,6,8,2,5,7,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,,0.51173,12,False,14.33,7,0.31860226104830425,0.0,0.0,0.0,0.0,0.0,0.0,0.2610483042137719,0.0,0.4203494347379238
5052,39,253,13,3,4,7,2,5,9,1,6,8,3.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,2,6,,,1.0,True,,0.54234,13,False,14.33,7,0.05676855895196511,0.18231441048034924,0.0,0.0,0.0,0.0,0.0,0.6124454148471618,0.0010917030567685591,0.1473799126637554
5053,39,254,13,2,5,9,3,4,8,1,6,7,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,2,6,,,0.0,True,,1.2372,14,False,14.33,7,0.0,0.577680525164114,0.17833698030634565,0.0,0.0,0.0,0.05470459518599562,0.1039387308533917,0.0175054704595186,0.0678336980306345
5054,39,255,13,1,6,7,3,4,9,2,5,8,3.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,2,6,,,0.0,True,,0.3004,15,False,14.33,7,0.0,0.1823204419889502,0.017679558011049614,0.0,0.0,0.0,0.0,0.5093922651933702,0.09613259668508282,0.19447513812154707
5055,39,256,13,1,4,7,2,5,9,3,6,8,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,2,6,,,0.0,True,,0.74585,16,False,14.33,7,0.0,0.0158550396375991,0.0,0.0,0.2344280860702152,0.0,0.0,0.0,0.5266138165345413,0.22310305775764427
5056,39,257,13,2,4,9,1,6,7,3,5,8,1.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,2,6,,,0.0,True,,1.0246,17,False,14.33,7,0.031094527363184084,0.0024875621890547268,0.0,0.3743781094527363,0.05472636815920398,0.00746268656716418,0.18159203980099506,0.0,0.31592039800995037,0.032338308457711386
5057,39,258,13,2,6,9,1,5,7,3,4,8,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,2,6,,,0.0,True,,0.6644,18,False,14.33,7,0.0,0.0,0.0,0.0,0.08907563025210084,0.0,0.4621848739495799,0.0,0.0,0.4487394957983193
5058,39,259,13,1,6,9,2,5,7,3,4,8,3.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,2,6,,,0.0,True,,0.70233,19,False,14.33,7,0.0,0.0,0.3119266055045873,0.061926605504587166,0.04128440366972477,0.0,0.2282110091743119,0.15481651376146793,0.0,0.201834862385321
5059,39,260,13,2,6,8,3,5,7,1,4,9,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,True,,0.077449,20,False,14.33,7,0.0,0.0,0.0,0.0,0.0073839662447257376,0.09282700421940922,0.08649789029535863,0.26054852320675115,0.0,0.5527426160337552
5060,39,261,14,3,6,9,1,4,7,2,5,8,3.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.67753,1,False,14.33,7,0.001088139281828074,0.056583242655059846,0.0,0.09575625680087059,0.2383025027203482,0.0,0.32535364526659405,0.06420021762785637,0.0,0.21871599564744296
5061,39,262,14,1,5,9,2,6,8,3,4,7,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.44346,2,False,14.33,7,0.0,0.019813519813519812,0.0,0.0011655011655011655,0.0,0.008158508158508158,0.13170163170163166,0.4999999999999999,0.0,0.3391608391608392
5062,39,263,14,3,6,7,1,4,8,2,5,9,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.75365,3,False,14.33,7,0.06768558951965058,0.0,0.0,0.003275109170305677,0.10480349344978164,0.0,0.0,0.3624454148471616,0.267467248908297,0.19432314410480353
5063,39,264,14,3,6,7,2,4,9,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.58486,4,False,14.33,7,0.0,0.06047032474804022,0.0,0.0033594624860022394,0.29003359462486,0.0,0.0,0.13437849944008956,0.4972004479283315,0.014557670772676369
5064,39,265,14,3,4,9,2,5,8,1,6,7,2.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.39916,5,False,14.33,7,0.0,0.18292682926829273,0.0,0.0,0.15521064301552107,0.0,0.0,0.5798226164079822,0.0,0.08203991130820405
5065,39,266,14,1,5,9,2,4,8,3,6,7,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.52666,6,False,14.33,7,0.0,0.3043478260869565,0.0,0.0,0.0,0.0,0.0,0.465675057208238,0.2231121281464531,0.006864988558352402
5066,39,267,14,1,4,8,2,6,7,3,5,9,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.62078,7,False,14.33,7,0.0033259423503325942,0.008869179600886918,0.0,0.0,0.0,0.0,0.28935698447893565,0.270509977827051,0.3148558758314857,0.11308203991130815
5067,39,268,14,3,6,9,1,5,7,2,4,8,3.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.45174,8,False,14.33,7,0.0,0.01891252955082742,0.0,0.0011820330969267137,0.0,0.0,0.3108747044917257,0.6146572104018914,0.0,0.054373522458628705
5068,39,269,14,2,4,9,1,6,7,3,5,8,3.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.55375,9,False,14.33,7,0.11758793969849243,0.0,0.0,0.0,0.0,0.0,0.5035175879396986,0.3708542713567839,0.0,0.008040201005025125
5069,39,270,14,3,5,9,2,4,8,1,6,7,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,3,8,,,1.0,True,,0.58489,10,False,14.33,7,0.0,0.0,0.0,0.18555667001003007,0.0,0.0,0.0,0.33600802407221664,0.3480441323971916,0.13039117352056168
5070,39,271,14,1,4,8,3,5,7,2,6,9,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.65493,11,False,14.33,7,0.009259259259259259,0.0,0.0,0.167989417989418,0.0,0.0,0.005291005291005291,0.21164021164021157,0.0,0.6058201058201058
5071,39,272,14,1,6,9,2,4,7,3,5,8,3.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.51784,12,False,14.33,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5072,39,273,14,3,4,9,2,6,7,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.73244,13,False,14.33,7,0.0,0.0,0.0,0.0,0.0,0.0,0.2041284403669724,0.02522935779816514,0.603211009174312,0.16743119266055037
5073,39,274,14,2,4,8,3,6,7,1,5,9,1.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.74807,14,False,14.33,7,0.0,0.0,0.09217877094972057,0.0,0.0,0.0,0.24581005586592186,0.0,0.511173184357542,0.15083798882681568
5074,39,275,14,2,6,7,3,4,9,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.68194,15,False,14.33,7,0.0041265474552957355,0.0,0.0,0.0,0.0013755158184319118,0.0,0.07290233837689139,0.10316368638239339,0.607977991746905,0.21045392022008247
5075,39,276,14,2,5,9,3,6,8,1,4,7,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,3,8,,,0.0,True,,1.1291,16,False,14.33,7,0.0,0.0,0.0,0.0,0.22331154684095858,0.002178649237472767,0.0,0.258169934640523,0.010893246187363807,0.5054466230936818
5076,39,277,14,3,4,7,2,6,8,1,5,9,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.80749,17,False,14.33,7,0.0,0.0,0.0,0.0,0.0,0.032258064516128254,0.0,0.0,0.0,0.9677419354838717
5077,39,278,14,3,5,8,1,4,9,2,6,7,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,1.0219,18,False,14.33,7,0.017857142857142856,0.0,0.0,0.0017857142857142857,0.0,0.0017857142857142857,0.45178571428571446,0.14464285714285713,0.31785714285714284,0.0642857142857141
5078,39,279,14,2,4,7,3,6,9,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,,0.7808,19,False,14.33,7,0.0023391812865497076,0.0,0.0,0.0,0.0,0.0011695906432747075,0.1625730994152047,0.35087719298245634,0.32982456140350863,0.1532163742690058
5079,39,280,14,3,6,8,1,4,7,2,5,9,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,3,8,,,1.0,True,,0.6674,20,False,14.33,7,0.0031545741324921143,0.0,0.0,0.007886435331230285,0.0,0.09305993690851741,0.36435331230283896,0.042586750788643504,0.07413249211356468,0.414826498422713
5080,39,281,15,2,6,7,3,4,8,1,5,9,2.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,1,2,,,0.0,True,,0.8437,1,False,14.33,8,0.0,0.0,0.0,0.0234113712374582,0.0,0.13377926421404693,0.06521739130434784,0.20568561872909707,0.0,0.57190635451505
5081,39,282,15,1,6,9,2,4,7,3,5,8,3.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,1,2,,,0.0,True,,0.29963,2,False,14.33,8,0.0,0.0,0.0,0.27405857740585776,0.2217573221757319,0.0,0.002092050209205021,0.288702928870293,0.0,0.2133891213389123
5082,39,283,15,2,6,9,3,5,8,1,4,7,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,,,1.0,True,,0.55352,3,False,14.33,8,0.0,0.0,0.0,0.0010515247108307045,0.015772870662460567,0.498422712933754,0.008412197686645636,0.07360672975814937,0.12407991587802308,0.27865404837013663
5083,39,284,15,3,6,8,1,4,7,2,5,9,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,1,2,,,0.0,True,,1.0889,4,False,14.33,8,0.03033586132177684,0.0,0.0,0.0065005417118093175,0.1722643553629469,0.39761646803900325,0.10075839653304436,0.17334777898158182,0.0,0.11917659804983748
5084,39,285,15,1,4,9,3,5,7,2,6,8,1.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,,,0.0,True,,0.93572,5,False,14.33,8,0.0,0.0,0.007803790412486067,0.1594202898550725,0.041248606465997775,0.14046822742474915,0.1806020066889632,0.0,0.246376811594203,0.22408026755852833
5085,39,286,15,2,6,9,3,4,8,1,5,7,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,1,2,,,1.0,True,,0.6224,6,False,14.33,8,0.0,0.0,0.0,0.0,0.0,0.12436804853387264,0.0,0.2548028311425683,0.5207280080889787,0.10010111223458036
5086,39,287,15,3,6,9,1,4,7,2,5,8,1.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,1,2,,,0.0,True,,0.51675,7,False,14.33,8,0.0,0.0,0.0,0.0,0.0,0.6486486486486486,0.11783783783783788,0.002162162162162162,0.07891891891891895,0.15243243243243237
5087,39,288,15,3,5,7,1,4,8,2,6,9,3.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,,,1.0,True,,0.56332,8,False,14.33,8,0.0,0.011591148577449948,0.0,0.0031612223393045315,0.0,0.5595363540569019,0.0,0.2402528977871444,0.017913593256059013,0.16754478398314018
5088,39,289,15,1,4,7,2,5,8,3,6,9,2.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,1,2,,,1.0,True,,0.61766,9,False,14.33,8,0.0,0.0,0.0,0.0,0.28872366790582404,0.0,0.013630731102849998,0.560099132589839,0.0161090458488228,0.12143742255266418
5089,39,290,15,1,4,9,3,6,7,2,5,8,3.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,1,2,,,1.0,True,,0.54413,10,False,14.33,8,0.0,0.005069708491761724,0.0,0.0,0.038022813688212774,0.0,0.09632446134347283,0.5690747782002535,0.0,0.29150823827629907
